Geneid	gene_name	SRR950087	SRR950082	SRR950086	SRR950085	SRR950080	SRR950078	SRR950079	SRR950083	SRR950081	SRR950084
ENSG00000145743	FBXL17	7339	1813	2625	8764	2413	3065	10648	11313	10543	3365
ENSG00000244245	RP11-120B7.1	4	23	28	16	33	36	18	14	2	52
ENSG00000272523	LINC01023	54	17	104	27	25	19	26	25	20	40
ENSG00000151422	FER	2514	2528	3474	3155	3710	4538	4001	4188	3860	5119
ENSG00000249921	CTC-329H14.1	0	1	2	1	1	1	2	0	8	8
ENSG00000250383	CTD-2197I11.1	0	2	0	0	3	8	0	0	0	5
ENSG00000207404	Y_RNA	0	0	0	0	0	0	2	2	0	0
ENSG00000250441	RP11-47F1.1	0	0	0	2	0	1	0	0	0	0
ENSG00000206593	RNU6-47P	0	0	0	0	0	0	0	0	0	0
ENSG00000176857	GJA1P1	2	4	3	4	8	14	17	19	6	9
ENSG00000249476	CTD-2587M2.1	27	70	63	26	96	111	51	54	59	123
ENSG00000198961	PJA2	50766	11258	15279	69841	16269	19911	82347	88558	83307	22620
ENSG00000248867	CTD-2128F4.1	0	0	0	0	0	0	0	0	0	0
ENSG00000251367	RP11-231G15.2	0	0	0	0	0	0	0	0	0	0
ENSG00000248876	RP11-231G15.3	1	0	0	0	0	0	6	2	2	0
ENSG00000248440	RP11-231G15.1	0	0	0	0	0	0	0	0	0	0
ENSG00000214794	KRT18P42	0	0	0	8	0	0	6	0	0	0
ENSG00000266090	AC012603.1	0	0	0	0	0	0	0	0	0	0
ENSG00000271849	CTC-332L22.1	56	12	21	79	14	24	100	108	119	29
ENSG00000112893	MAN2A1	5344	7059	9993	6936	9628	12581	8081	8908	8298	13899
ENSG00000202512	RN7SKP230	2	4	2	2	6	4	2	6	0	10
ENSG00000249068	CTC-287O8.1	6	11	1	10	10	13	9	6	3	3
ENSG00000254106	AC011366.3	0	0	2	2	0	0	0	4	1	4
ENSG00000253224	PGAM5P1	0	0	2	0	0	2	1	0	2	0
ENSG00000186952	TMEM232	372	67	71	547	99	100	561	618	594	123
ENSG00000221436	MIR548F3	0	2	0	0	0	0	1	1	1	0
ENSG00000207177	SNORA51	2	0	0	0	0	0	1	0	0	0
ENSG00000164209	SLC25A46	9413	4939	6909	12169	6879	9122	14396	15821	14167	10884
ENSG00000270779	CTD-2026D23.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248966	CTD-2089O24.1	20	38	28	24	32	74	56	40	34	60
ENSG00000248428	CTC-551A13.1	0	4	0	0	3	7	0	0	0	4
ENSG00000251627	CTD-2089O24.2	0	0	0	0	2	2	0	0	0	2
ENSG00000145777	TSLP	30	277	379	38	350	454	18	26	34	621
ENSG00000253613	CTC-551A13.2	0	0	0	0	0	0	0	0	1	2
ENSG00000134987	WDR36	2482	6589	8688	3190	8917	11645	3869	4089	3983	13337
ENSG00000250728	AC010468.3	0	0	0	0	0	0	0	0	0	0
ENSG00000214784	AC010468.1	52	178	182	48	288	318	52	70	68	408
ENSG00000152495	CAMK4	26216	1517	2180	34964	2187	2797	40969	43784	42148	3150
ENSG00000249318	AC010468.2	2	3	0	11	4	5	13	10	4	0
ENSG00000248268	CTC-499J9.1	2	5	22	5	23	18	8	9	7	9
ENSG00000164211	STARD4	5289	6315	8464	7031	8933	11465	8402	9109	8075	13114
ENSG00000246859	STARD4-AS1	1432	877	1177	1822	1207	1257	2427	2409	2272	1446
ENSG00000221310	AC008967.1	0	0	0	2	0	0	2	0	0	0
ENSG00000249619	HMGN1P13	4	1	1	3	1	0	7	4	0	1
ENSG00000251099	CTD-2367A17.1	0	0	0	1	4	0	9	6	5	0
ENSG00000134986	NREP	15052	7150	8204	21990	10160	11763	25675	27765	26360	14143
ENSG00000253057	RN7SKP57	0	0	0	1	3	0	3	3	0	1
ENSG00000249439	HMGN1P14	0	2	0	0	0	0	0	0	0	0
ENSG00000250095	NREP-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000129595	EPB41L4A	340	100	150	481	164	241	585	623	630	219
ENSG00000224032	EPB41L4A-AS1	2784	1800	2704	3154	2431	3028	3630	3589	3616	3407
ENSG00000238363	SNORA13	3	32	34	9	68	73	23	18	30	85
ENSG00000250882	CTC-459M5.1	4	0	0	4	2	7	1	2	3	1
ENSG00000251187	CTC-459M5.2	2	1	0	4	0	3	8	5	7	2
ENSG00000251076	RP11-526F3.1	2	0	1	2	0	0	2	0	0	4
ENSG00000248350	CTC-470E21.1	0	0	0	0	1	0	0	0	0	0
ENSG00000268358	EPB41L4A-AS2	35	6	23	17	0	4	18	1	20	2
ENSG00000248430	HMGB3P16	0	0	0	0	0	0	0	0	0	0
ENSG00000251014	RP11-159K7.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250358	RP11-159K7.2	9	0	0	8	0	0	17	4	8	0
ENSG00000134982	APC	20912	3526	5173	26614	5087	6051	32110	34430	33389	6676
ENSG00000250045	CBX3P3	4	3	0	9	4	2	8	4	14	9
ENSG00000212370	RNU6-482P	0	0	0	2	1	1	0	1	0	0
ENSG00000258864	CTC-554D6.1	0	0	0	0	0	0	0	0	1	0
ENSG00000272869	CTC-487M23.8	4	4	3	6	0	11	9	12	2	16
ENSG00000153037	SRP19	922	1081	1243	1526	1613	1980	1714	1767	1664	2556
ENSG00000129625	REEP5	27702	7952	8829	37339	11129	13431	43906	47897	44397	16163
ENSG00000249947	XBP1P1	10	22	19	20	33	44	53	44	50	34
ENSG00000212643	ZRSR1	1	1	1	0	0	2	2	1	2	0
ENSG00000270067	CTC-487M23.5	139	62	67	281	135	140	338	335	344	169
ENSG00000272389	CTC-487M23.7	11	20	9	41	48	29	46	59	48	61
ENSG00000266499	AC008536.1	0	2	0	1	0	0	2	0	1	0
ENSG00000172795	DCP2	5420	8215	11290	7396	11702	15055	8478	8585	7801	16974
ENSG00000171444	MCC	2688	2546	3038	3897	3527	4216	4494	4408	4668	4769
ENSG00000232633	CTD-2201G3.1	11	11	7	12	6	2	27	43	25	3
ENSG00000212122	TSSK1B	0	0	0	0	2	0	0	2	0	0
ENSG00000251741	RNU4ATAC13P	0	0	0	0	0	0	0	0	0	0
ENSG00000047188	YTHDC2	4460	4598	5992	5992	6515	8431	7166	7507	7037	9195
ENSG00000251628	RP11-371M22.1	16	0	0	10	0	1	12	17	15	0
ENSG00000222706	RN7SKP89	0	0	0	0	0	0	0	0	0	0
ENSG00000080709	KCNN2	823	87	118	932	107	161	990	1126	1092	146
ENSG00000246316	RP11-492A10.1	8	0	0	3	0	0	2	6	3	0
ENSG00000251542	CTC-313D10.1	0	0	0	2	0	0	0	0	0	0
ENSG00000251132	RP11-438C19.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250242	RP11-438C19.1	0	0	0	0	0	0	0	0	0	0
ENSG00000152503	TRIM36	2461	492	624	3132	675	859	4020	3906	3734	1021
ENSG00000250472	TRIM36-IT1	4	0	0	4	0	14	13	0	9	2
ENSG00000249791	CTC-428G20.2	12	6	2	18	8	4	18	17	18	8
ENSG00000248175	CTC-428G20.3	525	594	712	693	815	1087	782	865	823	1177
ENSG00000164219	PGGT1B	571	1505	1886	762	1986	2694	898	925	834	3164
ENSG00000271797	CTC-428G20.6	11	28	26	7	36	50	20	18	21	46
ENSG00000243304	CTC-428G20.1	10	10	16	22	28	20	16	18	12	26
ENSG00000164221	CCDC112	1034	1150	1716	1312	1655	2245	1529	1598	1385	2445
ENSG00000250197	HMGN1P15	0	5	4	6	3	10	7	9	4	23
ENSG00000249026	CTNNAP1	0	2	2	7	6	2	0	2	0	10
ENSG00000248722	AK3P4	0	0	1	0	0	0	0	0	0	0
ENSG00000249944	CTB-161J7.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249433	CTB-161J7.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250444	CCT5P1	6	38	32	12	42	50	15	14	8	40
ENSG00000145780	FEM1C	4906	3316	4783	6874	4803	5831	7769	8384	7917	7107
ENSG00000251201	TMED7-TICAM2	0	0	0	5	4	1	5	1	2	1
ENSG00000243414	TICAM2	2	2	9	0	13	9	10	0	4	3
ENSG00000249249	AC010226.4	29	29	32	54	30	44	74	62	59	47
ENSG00000134970	TMED7	6380	8018	10859	8440	11306	14586	9756	10643	9603	17417
ENSG00000249021	CTC-505O3.3	0	0	0	0	1	0	0	0	0	0
ENSG00000248709	CTC-505O3.2	0	0	0	0	0	0	0	0	0	0
ENSG00000251118	CTC-505O3.1	0	0	0	0	0	4	0	2	0	2
ENSG00000222598	RNU2-49P	0	0	0	0	0	0	0	0	0	0
ENSG00000129596	CDO1	2841	138	246	3992	213	264	4626	4869	4498	343
ENSG00000145782	ATG12	4637	4556	5181	6754	6289	7991	7918	8510	7763	9511
ENSG00000177879	AP3S1	5057	5570	7150	6425	7546	9604	7361	7872	7407	11621
ENSG00000172901	AQPEP	28	36	62	53	52	72	63	84	42	70
ENSG00000248295	CTC-555I19.1	2	0	4	0	0	0	4	0	0	0
ENSG00000268714	CTD-2287O16.3	0	0	0	0	0	0	0	0	0	0
ENSG00000221778	AC034236.2	2	2	1	2	0	2	1	4	0	0
ENSG00000220996	AC034236.1	0	0	0	0	0	0	0	0	0	0
ENSG00000268223	ARL14EPL	0	0	2	0	4	7	0	0	2	8
ENSG00000185641	CTD-2287O16.1	456	1973	2001	640	2828	3688	731	849	695	4499
ENSG00000272265	CTD-2287O16.4	9	18	7	12	10	7	18	14	21	7
ENSG00000271918	CTD-2287O16.5	166	162	247	199	218	265	244	252	195	344
ENSG00000145781	COMMD10	1055	1966	2446	1609	2856	3739	1829	2146	1857	4195
ENSG00000212457	RNU6-644P	2	0	4	5	2	0	7	1	12	5
ENSG00000232916	HMGN2P27	0	0	4	0	2	2	2	0	5	2
ENSG00000250015	CTC-339F2.2	4	7	12	14	16	28	12	10	19	12
ENSG00000092421	SEMA6A	6781	4370	6141	9909	6879	7061	11535	11746	12049	8322
ENSG00000256121	AC010296.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248445	CTB-118N6.3	136	92	144	180	148	204	261	208	244	187
ENSG00000239528	CTB-118N6.1	6	4	6	9	16	16	10	12	4	27
ENSG00000249167	CTB-118N6.2	16	2	6	9	3	6	28	16	18	2
ENSG00000197575	RPS17P2	2	2	2	8	0	2	12	12	15	0
ENSG00000251311	RP11-249M12.2	0	0	0	0	0	0	0	1	2	0
ENSG00000249150	CTC-472C24.1	4	0	3	13	5	2	7	15	7	0
ENSG00000250650	RP11-492L8.1	0	0	0	1	0	0	0	0	0	0
ENSG00000250949	RP11-492L8.2	0	0	0	0	0	2	0	0	0	0
ENSG00000243758	RPL35AP15	1	0	0	0	0	0	4	0	4	0
ENSG00000248663	LINC00992	0	47	75	1	81	161	7	5	2	139
ENSG00000251477	RP11-74D3.2	0	0	2	0	0	0	0	0	0	0
ENSG00000249582	RPL7L1P4	0	0	0	0	0	0	0	0	0	0
ENSG00000249797	CTD-3179P9.1	11	6	5	10	5	5	17	18	8	8
ENSG00000250427	CTD-3179P9.2	1	2	0	4	3	0	2	6	1	6
ENSG00000250891	CTD-2281M20.1	8	4	5	4	2	4	14	8	14	6
ENSG00000249551	RP11-2N5.2	0	0	0	0	0	0	2	0	2	0
ENSG00000249128	RP11-2N5.1	2	0	0	2	0	0	0	0	0	0
ENSG00000238904	RNU7-34P	0	0	0	0	0	0	0	0	0	0
ENSG00000249426	CTC-448D22.1	5	0	0	1	0	2	0	6	4	4
ENSG00000169570	DTWD2	607	866	960	1097	1233	1713	1173	1275	1117	1873
ENSG00000197744	PTMAP2	38	99	114	41	196	259	46	65	47	237
ENSG00000249494	CTB-161M19.4	9	10	5	10	1	8	10	10	11	8
ENSG00000223179	RNU6-373P	0	0	0	0	0	0	0	1	0	0
ENSG00000250678	CTB-161M19.1	8	2	0	4	4	0	8	9	11	0
ENSG00000250928	CTB-161M19.2	1	0	0	0	0	0	10	0	2	0
ENSG00000172869	DMXL1	6893	3733	5109	9519	5309	6598	11354	11954	11396	7242
ENSG00000239011	snoU13	0	2	0	0	0	1	5	0	2	1
ENSG00000248885	RP11-950K24.2	0	11	15	6	18	30	5	11	11	12
ENSG00000248979	LAMTOR3P2	2	4	4	2	9	4	13	3	11	8
ENSG00000206786	RNU6-701P	0	2	0	4	3	2	8	4	9	6
ENSG00000264536	MIR5706	1	0	0	0	0	0	6	0	0	3
ENSG00000266587	AC027320.1	0	0	0	2	0	0	2	0	0	0
ENSG00000145779	TNFAIP8	154	3268	4019	205	4468	6001	220	270	250	7117
ENSG00000243333	RN7SL174P	0	4	0	0	2	1	0	0	0	2
ENSG00000202092	RNA5SP190	0	0	0	0	0	0	0	0	0	0
ENSG00000133835	HSD17B4	9250	9119	11396	13784	13316	16085	15784	16593	16236	18985
ENSG00000239084	snoU13	0	0	2	0	0	1	0	0	0	6
ENSG00000213663	CTD-2158P22.1	15	0	0	10	4	0	16	7	18	2
ENSG00000249919	FABP5P6	0	0	3	0	0	0	0	2	0	2
ENSG00000239067	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000164334	FAM170A	0	2	0	4	2	0	0	0	0	2
ENSG00000250895	CTD-2158P22.4	0	0	0	0	0	0	2	0	0	0
ENSG00000234259	CTC-507E12.1	0	2	0	2	0	0	2	6	0	0
ENSG00000251293	CTC-552D5.1	13	1	0	12	0	0	20	7	9	1
ENSG00000251975	RNU6-718P	0	0	0	0	0	0	0	0	0	0
ENSG00000261036	RP11-574H6.1	0	1	7	0	0	0	0	0	0	3
ENSG00000184838	PRR16	298	219	283	494	325	405	532	634	560	515
ENSG00000270741	RP11-565F4.1	2	0	0	0	0	0	0	0	0	0
ENSG00000222609	RNU4-69P	1	0	0	0	0	0	2	0	0	0
ENSG00000248927	CTD-2334D19.1	66	8	19	125	12	24	118	119	117	12
ENSG00000251135	AC008565.1	0	0	0	0	0	0	0	0	0	0
ENSG00000248853	CTD-2613O8.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250847	CTD-2020P22.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229855	CTC-546K23.1	15	2	5	17	2	2	8	9	14	2
ENSG00000244088	RP11-510I6.1	0	0	0	0	0	0	0	0	0	0
ENSG00000213661	RP11-510I6.2	0	0	0	0	0	0	0	2	0	0
ENSG00000249600	RP11-510I6.3	0	0	0	0	0	0	2	0	0	0
ENSG00000181867	FTMT	0	2	0	0	0	2	0	0	0	0
ENSG00000151304	SRFBP1	484	1315	1499	858	1882	2474	938	1032	1005	2904
ENSG00000113083	LOX	394	6775	9583	511	9630	12078	546	582	611	14158
ENSG00000247311	CTC-441N14.2	4	5	4	4	6	6	2	2	1	14
ENSG00000164185	ZNF474	11	16	25	24	31	56	22	22	39	53
ENSG00000249610	CTC-441N14.1	0	2	3	0	0	0	1	4	0	1
ENSG00000250803	CTC-441N14.4	2	0	0	4	0	0	0	3	4	3
ENSG00000272139	CTD-2544H17.2	0	0	0	0	0	0	0	0	0	0
ENSG00000064692	SNCAIP	712	883	1095	996	1303	1617	1268	1255	1270	1817
ENSG00000249621	CTD-2544H17.1	0	4	3	8	1	4	8	8	8	2
ENSG00000249916	CTD-2280E9.1	0	3	4	0	0	2	1	0	5	2
ENSG00000250328	CTC-210G5.1	4	5	9	10	11	11	12	5	12	7
ENSG00000251538	RP11-166A12.1	0	0	0	0	0	0	4	0	0	0
ENSG00000240058	ARGFXP1	0	0	0	0	0	0	0	0	2	2
ENSG00000205302	SNX2	3250	5978	6848	4939	8379	10202	5663	5962	5791	12469
ENSG00000212114	AC093267.1	0	0	0	0	0	0	0	0	1	1
ENSG00000252295	snoU13	0	3	0	0	0	0	0	1	2	1
ENSG00000260686	CTB-36H16.2	486	89	109	687	122	170	720	837	769	217
ENSG00000064652	SNX24	1382	1244	1463	1761	1674	2193	2055	2180	2269	2605
ENSG00000239103	snoU13	8	2	6	18	5	2	18	8	15	7
ENSG00000263432	RN7SL689P	7	27	26	12	24	42	15	6	13	34
ENSG00000168938	PPIC	150	2020	2279	251	2918	3515	268	246	290	4453
ENSG00000249996	RP11-359P5.1	6	4	5	6	2	3	11	7	11	5
ENSG00000263654	RN7SL711P	0	0	0	0	1	0	3	0	0	0
ENSG00000223652	AC106786.1	10	32	29	6	41	46	7	10	12	23
ENSG00000061455	PRDM6	155	68	108	170	126	163	233	277	199	132
ENSG00000213655	CTD-2347I17.1	0	0	0	0	0	0	0	0	0	0
ENSG00000168944	CEP120	2785	2492	3363	3832	3464	4397	4580	4736	4500	5248
ENSG00000250539	KRT8P33	27	116	133	31	148	157	49	34	50	149
ENSG00000249400	HMGB3P17	0	0	0	0	0	0	0	0	0	0
ENSG00000202105	Y_RNA	0	0	0	0	0	4	0	0	0	0
ENSG00000151292	CSNK1G3	3300	3308	4378	4176	4488	5897	4858	5197	4889	6528
ENSG00000235275	KRT18P16	0	6	2	0	4	10	0	0	0	6
ENSG00000250862	HMGB1P29	2	0	0	4	0	0	2	2	2	0
ENSG00000253807	LINC01170	22	0	3	31	0	1	35	35	32	1
ENSG00000251421	CTC-369A16.2	1	0	0	2	0	0	6	0	0	0
ENSG00000251662	CTC-369A16.3	0	0	0	0	0	0	4	0	0	0
ENSG00000248600	CTD-2308B18.4	0	0	0	0	0	0	0	2	0	0
ENSG00000251214	CTD-2308B18.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250438	CTD-2308B18.2	0	0	0	0	0	0	0	0	0	0
ENSG00000248296	CTD-2308B18.3	0	0	0	1	1	0	0	2	0	0
ENSG00000168916	ZNF608	2588	1699	2172	3893	2668	2849	4810	4941	4875	3319
ENSG00000249112	RP11-43D2.2	4	8	2	5	2	10	9	8	6	8
ENSG00000250206	RP11-436H11.2	0	0	2	2	9	3	3	0	2	5
ENSG00000250530	RP11-436H11.3	0	4	0	0	2	2	4	2	0	4
ENSG00000251274	RP11-436H11.4	4	6	0	0	2	2	0	4	0	7
ENSG00000251456	RP11-436H11.5	0	0	0	0	2	2	2	4	0	4
ENSG00000249643	RP11-436H11.6	0	0	2	2	2	0	1	0	2	3
ENSG00000242814	RP11-436H11.1	0	33	20	0	40	30	2	0	0	36
ENSG00000248443	RP11-284A20.3	0	4	0	0	6	2	0	0	0	6
ENSG00000249261	RP11-284A20.2	0	0	0	2	10	1	0	2	0	0
ENSG00000249423	RP11-284A20.1	0	4	3	0	8	10	0	0	0	10
ENSG00000250411	RP11-257I8.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250194	RP11-257I8.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249365	RP11-508M8.1	0	4	2	0	2	4	0	0	0	0
ENSG00000248631	RP11-425E13.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250721	HMGB1P22	0	0	0	0	0	0	0	0	0	0
ENSG00000222107	RN7SKP117	0	0	0	0	0	0	0	0	0	0
ENSG00000249932	RP11-395P13.2	0	0	0	1	0	0	0	0	0	0
ENSG00000248147	RP11-395P13.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249677	RP11-395P13.3	0	0	0	0	0	0	0	0	0	0
ENSG00000250402	RP11-395P13.4	3	0	0	0	2	0	0	2	0	1
ENSG00000250269	RP11-395P13.5	0	0	0	1	0	0	2	0	0	0
ENSG00000251554	RP11-395P13.6	0	0	0	2	0	0	1	1	2	0
ENSG00000260192	RP11-756H20.1	0	0	0	0	0	0	0	0	0	1
ENSG00000249950	CTC-394G3.1	0	0	0	0	0	0	0	0	0	0
ENSG00000249904	CTC-394G3.2	0	0	0	0	0	0	0	0	0	0
ENSG00000241888	RPSAP37	0	0	0	0	0	0	0	0	0	0
ENSG00000248752	RP11-114J13.1	0	0	0	0	2	2	0	0	0	2
ENSG00000248107	CTC-339D2.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265637	AC010235.1	0	0	0	0	0	0	0	0	0	0
ENSG00000155324	GRAMD3	2763	683	863	4203	879	1194	4954	5039	5090	1351
ENSG00000250602	RP11-517I3.1	32	12	12	52	8	41	67	77	55	18
ENSG00000164904	ALDH7A1	5819	6383	6995	9051	9310	11266	10757	11010	10900	13275
ENSG00000200347	RNU6-963P	0	0	0	0	0	1	0	0	0	0
ENSG00000164902	PHAX	4117	3304	4023	6748	4804	6220	7703	7781	7494	7076
ENSG00000230929	RP11-395C3.1	26	5	16	31	12	5	28	47	25	29
ENSG00000196900	C5orf48	3	2	0	12	5	2	18	9	18	0
ENSG00000213630	RP11-772E11.1	0	0	0	0	0	0	0	0	0	2
ENSG00000249768	HSPE1P10	0	0	0	0	0	0	0	0	0	0
ENSG00000251072	RP11-434D11.4	0	16	12	3	11	10	9	13	4	22
ENSG00000252185	RNU6-752P	0	0	0	0	0	0	0	0	0	0
ENSG00000113368	LMNB1	802	14032	17681	1082	20074	24169	1312	1352	1325	29623
ENSG00000173926	MARCH3	537	630	808	700	905	1043	824	814	891	1314
ENSG00000164241	C5orf63	199	432	424	310	543	637	344	337	344	784
ENSG00000214743	MRPS5P3	0	0	0	0	0	0	0	0	0	0
ENSG00000250080	CTB-88F18.2	0	0	0	0	0	0	1	4	0	0
ENSG00000271585	CTB-88F18.4	0	0	0	2	0	0	0	0	0	0
ENSG00000250956	CTB-88F18.3	0	0	0	1	0	0	2	0	0	3
ENSG00000265104	AC011416.1	0	0	0	0	0	0	0	0	0	0
ENSG00000145794	MEGF10	5090	281	318	6885	410	413	8141	8727	8222	496
ENSG00000249577	CTD-2195M15.1	70	3	5	104	2	15	119	110	115	11
ENSG00000271766	CTD-2195M15.3	0	0	0	0	0	2	4	0	2	2
ENSG00000250859	HNRNPKP1	4	18	11	4	18	14	8	6	11	14
ENSG00000164244	PRRC1	2086	7377	10088	2903	10906	13332	3357	3515	3342	15208
ENSG00000205279	CTXN3	897	2	4	1237	8	4	1416	1489	1517	4
ENSG00000248799	CTC-548H10.2	5	0	0	9	0	0	3	6	1	0
ENSG00000230561	CTC-228N24.1	20	26	22	28	38	23	30	35	55	25
ENSG00000251032	RP11-483H11.1	0	0	0	2	0	2	2	2	4	0
ENSG00000250603	CTC-228N24.2	0	1	2	1	0	0	6	6	2	3
ENSG00000245937	CTC-228N24.3	2047	1537	1691	3248	2090	2476	3663	3903	3706	2955
ENSG00000064651	SLC12A2	8885	3570	5193	11127	5007	6225	13127	13681	13147	7333
ENSG00000250329	KDELC1P1	4	8	6	10	0	8	14	35	13	7
ENSG00000138829	FBN2	32	2276	3161	88	3594	3978	86	99	61	4618
ENSG00000207290	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000113396	SLC27A6	112	236	210	144	263	309	199	212	205	331
ENSG00000248634	CTC-573M9.1	2	0	0	0	2	0	0	0	0	2
ENSG00000066583	ISOC1	1056	2932	3962	1313	4271	5252	1592	1874	1592	6595
ENSG00000264563	MIR4633	1	0	0	0	0	2	0	0	0	4
ENSG00000265691	MIR4460	0	1	0	0	0	0	0	0	0	0
ENSG00000249421	ADAMTS19-AS1	3	15	14	8	18	14	5	20	20	14
ENSG00000145808	ADAMTS19	128	222	288	167	355	439	238	211	150	463
ENSG00000251680	CTC-575N7.1	3	0	1	9	0	2	9	10	4	1
ENSG00000186367	KIAA1024L	2	0	2	4	4	4	6	0	6	13
ENSG00000198108	CHSY3	461	103	163	619	155	192	765	765	702	244
ENSG00000221562	RNU6ATAC10P	0	0	0	0	2	0	0	0	0	1
ENSG00000199455	RNA5SP191	0	0	0	0	0	0	0	2	0	0
ENSG00000248610	HSPA8P4	19	0	5	23	4	4	23	24	22	4
ENSG00000263954	AC004769.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252514	RNU7-53P	0	0	0	0	0	0	0	0	0	0
ENSG00000249312	ARL2BPP4	0	0	0	0	0	1	0	1	0	0
ENSG00000249418	AC005741.2	0	0	0	0	0	0	0	0	0	0
ENSG00000244192	RP11-114H7.1	0	6	2	0	2	8	0	0	2	12
ENSG00000250405	RP11-114H7.2	0	0	0	0	4	0	0	0	2	2
ENSG00000248955	RP11-114H7.3	0	0	0	0	0	1	0	0	0	2
ENSG00000169567	HINT1	12764	22362	25009	19051	33238	38662	21508	23208	22664	48810
ENSG00000186687	LYRM7	4382	4369	5353	6249	5870	7615	7065	7820	7120	8610
ENSG00000158985	CDC42SE2	9276	5437	7067	13207	7538	9423	14620	15624	15170	11232
ENSG00000158987	RAPGEF6	1985	1286	1680	2763	1723	2280	3183	3387	3118	2895
ENSG00000273217	CTC-432M15.3	0	0	0	0	0	0	0	0	0	0
ENSG00000217128	FNIP1	3641	3382	4622	5174	4939	6586	5933	6274	6015	7219
ENSG00000164398	ACSL6	15510	158	173	23808	236	277	27584	30609	28721	333
ENSG00000239642	AC034228.7	2	0	0	2	0	0	5	6	1	0
ENSG00000234758	AC034228.4	3	0	0	13	0	0	30	18	12	0
ENSG00000223548	AC034228.3	28	4	0	79	3	0	72	88	81	2
ENSG00000231585	AC034228.2	6	0	0	5	0	0	2	12	4	0
ENSG00000164399	IL3	0	0	4	0	0	0	0	0	0	3
ENSG00000164400	CSF2	0	16	22	0	26	8	0	0	0	24
ENSG00000253067	snoZ6	0	0	0	0	0	0	0	0	0	0
ENSG00000227616	AC063976.1	0	0	0	0	0	3	0	1	0	2
ENSG00000235775	AC063976.2	0	0	0	0	0	1	0	2	0	0
ENSG00000224015	AC063976.3	2	5	4	0	3	12	0	0	0	12
ENSG00000237714	P4HA2-AS1	7	1	4	4	6	11	9	14	17	15
ENSG00000072682	P4HA2	1094	8604	9340	1875	13316	14042	2003	2167	2184	17294
ENSG00000224431	AC063976.7	40	42	48	58	65	93	50	44	51	61
ENSG00000131435	PDLIM4	871	958	2342	776	1515	1141	935	848	963	1552
ENSG00000197208	SLC22A4	263	545	574	343	737	789	438	511	525	909
ENSG00000233006	AC034220.3	513	264	246	821	325	353	963	897	939	436
ENSG00000263597	MIR3936	39	15	12	113	13	58	159	95	140	52
ENSG00000197375	SLC22A5	2221	1970	2305	3391	2983	3340	3812	3882	4143	3936
ENSG00000197536	C5orf56	368	354	431	514	576	532	574	645	682	587
ENSG00000238160	AC116366.5	0	65	63	2	72	54	6	10	6	69
ENSG00000202533	Y_RNA	11	20	17	8	11	20	18	16	14	35
ENSG00000234290	AC116366.6	150	163	172	268	256	328	268	244	308	358
ENSG00000125347	IRF1	662	2411	2634	1098	3676	3567	1205	1226	1224	4764
ENSG00000113525	IL5	9	13	2	8	1	7	19	22	8	7
ENSG00000113522	RAD50	4364	5771	8542	6085	7912	10299	6840	7155	7027	11501
ENSG00000223442	AC004041.2	24	32	13	34	46	33	54	42	37	53
ENSG00000169194	IL13	8	0	4	16	0	2	23	11	16	6
ENSG00000113520	IL4	3	6	17	0	25	17	5	6	4	24
ENSG00000230612	AC004237.1	12	8	8	26	7	12	28	40	23	21
ENSG00000131437	KIF3A	15642	2472	2942	25421	3366	4374	28317	30219	28607	4937
ENSG00000205089	CCNI2	360	41	65	500	88	57	615	644	631	80
ENSG00000164402	SEPT8	24335	8548	10994	37902	12822	13518	43479	44369	45758	16192
ENSG00000198944	SOWAHA	6153	50	109	6448	82	118	7524	8098	7695	154
ENSG00000272203	AC004775.5	22	15	6	9	14	24	5	22	8	16
ENSG00000164403	SHROOM1	2469	1885	2544	3011	2693	2623	3463	3566	3858	3217
ENSG00000201274	RNA5SP192	0	0	0	0	0	0	0	0	0	0
ENSG00000164404	GDF9	74	58	64	171	106	165	171	186	218	146
ENSG00000164405	UQCRQ	3613	6854	7448	5525	9647	10685	6040	6824	6467	13595
ENSG00000164406	LEAP2	244	579	588	322	794	887	443	485	421	1181
ENSG00000072364	AFF4	14016	10229	14343	19489	14428	17965	23648	24467	23479	19890
ENSG00000235253	AC010240.2	2	14	9	21	31	33	20	18	14	37
ENSG00000202417	Y_RNA	0	2	2	3	3	8	0	4	1	14
ENSG00000225364	ATP6V0E1P1	2	10	1	3	12	7	6	0	8	7
