gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
AT5G43800	AT5G43800	0	0	0	0	0	0
AT5G43810	AGO10	12.14728	8.511656	9.00911	12.005701	11.73772	8.199481
AT5G43820	AT5G43820	1.002161	0.801563	0.840336	1.822967	2.12492	1.707939
AT5G43822	AT5G43822	8.02438	8.380386	7.657979	9.586675	7.784635	7.889381
AT5G43830	AT5G43830	394.463089	326.918277	417.994971	170.724053	214.434983	160.660667
AT5G43840	HSFA6A	1.038164	3.505731	0	0	1.072379	0.33216
AT5G43850	ARD4	60.903869	70.064781	68.52676	47.004787	52.222876	55.287134
AT5G43860	CLH2	0.60138	2.257573	0.577008	3.527352	3.195512	2.692564
AT5G43870	AT5G43870	1.539106	2.622915	1.117393	2.651197	1.515611	1.595125
AT5G43880	AT5G43880	29.235721	24.111509	20.26689	27.627133	29.955921	29.299982
AT5G43890	YUC5	0.673034	0.258183	0.827995	0.974647	2.289375	1.644078
AT5G43900	XI-2	18.963733	21.378367	16.482753	24.141065	23.471533	22.840448
AT5G43910	AT5G43910	32.225195	28.199658	33.909115	25.303317	27.440751	28.108866
AT5G43920	AT5G43920	10.670636	9.67656	7.994101	6.64093	7.947075	8.474456
AT5G43930	AT5G43930	17.580105	18.24131	14.509998	8.737738	14.588166	8.594002
AT5G43935	FLS6	0	0	0	0	0.253986	0
AT5G43940	ADH2	207.906742	204.897788	196.213004	208.535368	191.822889	202.374965
AT5G43950	AT5G43950	3.110364	4.632641	3.03726	5.373829	4.718735	4.751324
AT5G43960	AT5G43960	27.326869	31.147684	24.458237	58.369718	38.681102	42.753382
AT5G43970	TOM9-2	169.333677	164.187092	172.03777	241.582975	183.619973	162.584746
AT5G43980	CRRSP56	0.358426	0.99454	0.104985	1.000368	1.939008	1.33864
AT5G43990	SUVR2	3.997414	4.565527	4.577806	4.663208	3.937781	3.195711
AT5G44000	AT5G44000	20.048943	24.01412	19.198296	11.244828	11.446902	17.074196
AT5G44005	AT5G44005	14.163436	21.756958	22.569676	10.937491	12.29116	16.175015
AT5G44010	AT5G44010	5.143299	9.690828	4.718021	10.090803	5.71075	10.01065
AT5G44020	AT5G44020	323.108491	248.556035	372.614201	189.372537	184.888567	238.29188
AT5G44030	CESA4	14.233238	13.237126	14.09532	9.186702	17.809884	10.221705
AT5G44040	AT5G44040	17.111608	16.855444	19.638499	30.741163	29.158371	31.818009
AT5G44050	AT5G44050	3.657007	3.485057	4.749536	3.710618	4.558826	3.95668
AT5G44060	AT5G44060	6.452819	8.961996	9.303482	10.359351	9.696226	13.012075
AT5G44065	AT5G44065	0	0	0	0	0	0
AT5G44070	PCS1	41.929112	41.742643	51.801111	37.556129	41.760061	36.482982
AT5G44080	AT5G44080	17.304992	21.191795	24.128622	12.565126	19.099761	19.953836
AT5G44090	B''ALPHA	28.574924	31.011972	32.504209	23.26577	26.181067	23.145757
AT5G44100	ckl7	36.98107	40.368777	37.455187	38.740627	36.033636	36.130172
AT5G44110	ABCI21	19.454549	53.011657	22.855153	85.315103	76.134504	85.597498
AT5G44120	CRA1	0	0	0	0	0.248685	0
AT5G44130	FLA13	24.637794	22.233898	26.254046	33.156151	33.06615	43.237058
AT5G44140	PHB7	0	0.140367	0	0.187143	0.501639	0
AT5G44150	AT5G44150	7.445009	7.110604	5.681995	9.009947	6.054564	5.205382
AT5G44160	NUC	13.418606	13.386887	14.022358	9.789151	8.759808	10.917301
AT5G44170	AT5G44170	13.473768	18.316236	23.512383	21.505323	18.958223	22.520597
AT5G44180	AT5G44180	13.913461	14.441411	11.675741	11.745763	14.632516	11.379252
AT5G44190	GLK2	4.352507	7.096414	5.876878	3.898801	6.997374	7.091086
AT5G44200	CBP20	37.185059	39.754346	37.554081	43.321831	40.988849	32.723324
AT5G44210	ERF9	3.313932	3.620566	4.186619	6.945483	7.12745	6.935214
AT5G44220	AT5G44220	0	0	0	1.031607	0.083859	0
AT5G44230	PCMP-H17	2.694764	2.757142	1.179005	3.188967	3.53439	2.685144
AT5G44240	ALA2	19.61547	20.867596	18.302681	21.211933	21.211129	23.34487
AT5G44250	AT5G44250	27.908906	29.984576	29.172468	15.869804	23.599555	19.438387
AT5G44255	AT5G44255	0	0	0	0	0	0
AT5G44260	AT5G44260	1.810824	0.84122	1.702241	0.281818	0.591815	0.894677
AT5G44265	LTP13	0	0	0	0	0	0
AT5G44270	AT5G44270	0	0	0	0	0	0
AT5G44280	RING1A	13.162057	7.480968	11.141515	9.571805	6.802444	9.449881
AT5G44283	AT5G44283	0	0	0	0	0	0
AT5G44286	AT5G44286	0	0	0	0	0	0
AT5G44290	AT5G44290	38.76126	47.111927	45.493829	34.79492	39.817326	42.167343
AT5G44300	AT5G44300	0	0	0	0	0	0
AT5G44306	AT5G44306	0	0	0	0	0	4.836786
AT5G44310	AT5G44310	0	0	0	0	0	0
AT5G44313	AT5G44313	0	0	0	0	0	0
AT5G44316	ABCI9	0	0	0	0	0	0
AT5G44320	AT5G44320	62.900648	61.050309	53.459957	56.617036	49.465095	54.805232
AT5G44330	AT5G44330	0	0	0	0	0	0
AT5G44340	TUBB4	469.839861	429.678643	465.420172	390.869504	339.704642	395.781533
AT5G44345	AT5G44345	0	0	0	0	0	0
AT5G44350	AT5G44350	5.269481	9.4761	8.36637	17.716844	17.662926	14.337363
AT5G44360	AT5G44360	0	0	0	0	0	0
AT5G44370	ANTR5	5.797745	6.036028	5.994354	11.311017	9.112417	8.890007
AT5G44375	AT5G44375	0	0	0	0	0	0
AT5G44380	AT5G44380	394.685431	321.373321	430.114839	212.122213	306.088165	283.678739
AT5G44390	AT5G44390	4.0663	4.701777	4.039166	8.462121	8.496718	8.689202
AT5G44400	AT5G44400	11.332217	20.063223	10.459341	63.113594	61.299098	57.104185
AT5G44410	AT5G44410	15.98012	15.41573	13.806762	4.792618	6.977484	8.510376
AT5G44415	AT5G44415	0	0	0	0	0	0
AT5G44416	AT5G44416	0	0	0	0	0	0
AT5G44417	AT5G44417	24.777923	27.627889	47.989769	8.167801	12.845661	6.497491
AT5G44418	AT5G44418	0	0	0	0	0	0
AT5G44420	PDF1.2A	0	0	1.8286	0	1.090559	0.591984
AT5G44430	PDF1.2C	0	0	0	0	0	0
AT5G44440	AT5G44440	0	0	0	0	0	0
AT5G44450	AT5G44450	18.424049	17.101915	20.803328	16.840767	20.321709	17.771866
AT5G44460	CML43	23.47487	31.881692	33.590927	22.729295	25.21762	33.047118
AT5G44470	AT5G44470	0	0	0	0	0	0
AT5G44480	DUR	39.066311	33.443027	41.561577	27.004812	28.52067	43.305883
AT5G44490	AT5G44490	0.29203	0.200026	0.361182	0	0.286091	0.070901
AT5G44495	AT5G44495	0	0	0	0	0	0
AT5G44500	AT5G44500	3.257679	1.874306	3.511034	6.849169	5.386253	3.014668
AT5G44510	TAO1	3.953742	5.237677	4.553606	5.56556	4.577606	4.965037
AT5G44520	RPI4	7.847558	7.112476	2.251099	2.749823	3.961303	3.587043
AT5G44530	AT5G44530	17.51415	21.512487	12.400755	14.559348	12.333945	14.998829
AT5G44540	AT5G44540	0	0	0	1.706934	0	0
AT5G44550	AT5G44550	208.356704	256.530678	196.266655	293.875956	269.419758	409.210164
AT5G44555	AT5G44555	0	0	0	0	0	0
AT5G44560	VPS2.2	37.703999	34.165113	34.844175	43.699487	46.594405	39.21542
AT5G44562	AT5G44562	1.122246	0.326035	1.284811	1.033287	1.438772	0.671322
AT5G44565	AT5G44565	0	0	0	0	0	0
AT5G44568	AT5G44568	1.810002	0	0	0.599222	0.368994	1.252005
AT5G44569	AT5G44569	0	0	0	0	0	0
AT5G44570	AT5G44570	0	0	0	0	0	0
AT5G44572	AT5G44572	0	0	0	0	0	0
AT5G44574	AT5G44574	0	0	0	0.392069	0	0
AT5G44575	AT5G44575	13.381469	1.601386	1.383934	4.021095	13.105814	12.730035
AT5G44578	AT5G44578	9.277146	13.537359	7.710042	13.851435	15.438492	12.650635
AT5G44580	AT5G44580	4.042036	3.08229	0.913583	0.12588	1.45832	2.483538
AT5G44582	AT5G44582	23.806002	21.816628	43.63855	7.350654	12.896206	9.061658
AT5G44585	AT5G44585	186.607414	176.219957	228.161821	82.128304	105.256849	103.134649
AT5G44590	AT5G44590	0	0	0	0	0	0
AT5G44600	AT5G44600	1.037613	3.067406	1.754522	2.415805	1.464539	2.743909
AT5G44610	PCAP2	560.815122	466.965607	603.195063	146.055105	302.08947	278.976244
AT5G44620	CYP706A3	0	0	0	0.062092	0	0
AT5G44630	BS	0	0	0	0	0	0
AT5G44635	MCM6	4.998918	4.834572	6.272461	12.639001	8.286746	7.437323
AT5G44640	BGLU13	0	0	0	0	0	0
AT5G44650	CEST	12.418416	16.031133	9.632975	15.19706	16.045551	13.431148
AT5G44660	AT5G44660	2.303769	5.584929	5.49516	3.52796	4.353328	4.846367
AT5G44670	AT5G44670	9.6588	19.28053	10.892368	15.026689	13.05057	14.200502
AT5G44680	AT5G44680	2.399894	2.496087	3.299974	3.703669	4.656807	1.405468
AT5G44690	AT5G44690	0	0	0	0	0.037846	0
AT5G44700	GSO2	1.277869	1.362105	0.885202	0.844087	2.020648	1.673416
AT5G44705	AT5G44705	0	0	0	0	0	0
AT5G44710	AT5G44710	24.451531	14.131111	23.670717	30.703851	21.449426	19.156635
AT5G44720	AT5G44720	54.95953	48.459281	70.881363	95.352336	86.953049	91.50686
AT5G44730	AT5G44730	6.202402	8.296066	6.457119	24.042624	11.47408	16.016123
AT5G44740	POLH	2.263433	2.175741	2.918661	3.228327	2.24877	2.249146
AT5G44750	REV1	16.734547	16.387559	14.460501	16.114624	21.138113	19.32002
AT5G44760	AT5G44760	0	0	0	0	0	0
AT5G44770	AT5G44770	1.973711	3.713123	2.475458	1.54022	1.819176	0.92087
AT5G44780	MORF4	3.58197	3.255394	1.455452	5.48415	3.927501	4.217846
AT5G44785	OSB3	11.28257	10.194808	9.525188	15.398257	13.314363	14.93225
AT5G44790	RAN1	188.845896	178.220253	158.709707	80.134021	111.638719	99.409098
AT5G44800	CHR4	12.588108	11.027489	9.862271	11.082392	11.902662	10.771282
AT5G44820	AT5G44820	12.073287	13.754277	10.750474	15.194262	11.357048	11.429924
AT5G44830	AT5G44830	0	0	0	0	0	0
AT5G44840	AT5G44840	0	0	0	0	0	0
AT5G44850	AT5G44850	0	0	0	0	0	0
AT5G44860	AT5G44860	17.237437	16.929173	14.125461	19.529408	19.635951	18.706036
AT5G44870	LAZ5	1.640544	1.13558	1.992687	0.9228	1.514474	1.313663
AT5G44875	AT5G44875	0	0	0	0	0	0
AT5G44880	AT5G44880	0	0	0	0	0	0
AT5G44890	AT5G44890	0	0	0	0	0	0
AT5G44894	AT5G44894	0	0	0	0	0	0
AT5G44900	AT5G44900	2.117582	3.155046	2.42265	3.312814	4.103455	4.802954
AT5G44910	AT5G44910	3.666317	0.6967	1.717413	6.138984	5.351185	3.5982
AT5G44920	AT5G44920	9.925086	15.273721	14.002581	8.338175	10.427433	6.116839
AT5G44925	AT5G44925	0	0	0	0	0	0
AT5G44930	ARAD2	0.247385	0.344381	0.655267	0.492493	0.602089	0.678164
AT5G44940	AT5G44940	0	0	0	0	0	0
AT5G44950	AT5G44950	0	0	0	0	0	0
AT5G44960	AT5G44960	0	0	0	0	0	0
AT5G44970	AT5G44970	0	0	0	0	0	0
AT5G44973	AT5G44973	0	0	0	0	0	0
AT5G44980	AT5G44980	0	0	0.300433	0.040502	0.039691	0
AT5G44990	AT5G44990	0	0.400306	0	0	0.061573	0
AT5G45000	AT5G45000	4.756351	3.988193	6.074188	4.554324	3.882478	3.396885
AT5G45010	ATDSS1(V)	107.179533	100.610369	113.19954	135.778926	126.441018	137.33526
AT5G45020	AT5G45020	8.055669	9.556727	10.409166	5.986018	8.981177	6.015611
AT5G45030	AT5G45030	9.093854	8.035652	9.437162	9.333384	9.567113	7.404928
AT5G45040	PETJ	23.683456	23.215505	19.945973	6.303124	9.848615	8.193434
AT5G45050	WRKY16	5.602231	7.093558	5.872	6.244108	7.333371	6.191293
AT5G45060	AT5G45060	8.792957	10.901156	8.169661	8.01653	8.476309	10.352993
AT5G45070	PP2A8	0	0	0	0	0	0
AT5G45080	PP2A6	0	0	0	0	0	0
AT5G45082	AT5G45082	0	0	0	0	0	0
AT5G45085	AT5G45085	0	0	0	0	0	0
AT5G45090	PP2A7	0	0	0	0	0	0
AT5G45095	AT5G45095	0	0	0	0	0	0
AT5G45100	BRG1	40.60398	56.016285	61.704771	59.717195	66.996522	64.206388
AT5G45105	ZIP8	0.057001	0.769467	1.552337	14.351914	1.418883	5.661551
AT5G45110	NPR3	9.850508	13.391394	9.155043	9.280405	9.625404	10.720482
AT5G45113	AT5G45113	0.638793	0.695939	1.218884	0.493049	0.375261	0.418498
AT5G45116	AT5G45116	0	0	0	0	0	0
AT5G45120	AT5G45120	0.044346	0.165612	0.181004	0.103526	0	0
AT5G45130	RABF2A	98.074079	103.737085	108.6204	81.935094	92.727145	94.444078
AT5G45140	NRPC2	5.40627	4.69875	3.845049	8.25734	6.48565	6.054002
AT5G45150	RTL3	0.811175	1.060359	0.803654	1.375404	1.337068	0.783226
AT5G45160	AT5G45160	15.222769	15.487287	13.216976	10.209102	10.749689	10.845063
AT5G45170	AT5G45170	15.712935	13.841556	16.780956	13.584416	13.98168	14.069107
AT5G45180	FMO2	0	0	0	0	0	0
AT5G45190	CYCT1-5	27.112038	28.576371	22.29078	19.304837	22.870655	18.645136
AT5G45200	AT5G45200	1.482924	0.785631	1.344751	1.20818	1.044269	0.52505
AT5G45210	AT5G45210	5.389522	4.976904	6.011095	4.999685	5.078182	4.644367
AT5G45220	AT5G45220	0	0	0	0	0	0
AT5G45230	AT5G45230	0	0	0	0	0	0
AT5G45240	AT5G45240	0	0	0	0	0	0
AT5G45250	RPS4	6.178323	4.980247	6.714114	4.85125	5.759738	4.7117
AT5G45260	RRS1	4.795366	5.390654	3.874733	4.565841	4.728098	4.840782
AT5G45275	AT5G45275	3.899038	4.459856	3.210441	8.89285	5.659161	6.453083
AT5G45276	AT5G45276	0.156055	0	0.473772	0.369035	0	0.046527
AT5G45280	PAE11	92.420413	92.103289	110.766224	69.584892	57.67521	58.212061
AT5G45290	AT5G45290	19.667223	15.104157	16.409671	18.817975	19.273052	16.127126
AT5G45300	BAM8	8.185701	8.37548	6.864891	9.172498	7.935322	7.477793
AT5G45307	MIR168B	0	0	0	0	0	0
AT5G45310	AT5G45310	3.721169	4.289865	5.114267	0	0.692907	0.381602
AT5G45320	AT5G45320	0.517482	1.308759	2.418675	0.440141	0.796232	0.253702
AT5G45330	DCP5-L	7.087195	4.750342	5.952304	6.276876	5.154006	5.098777
AT5G45340	CYP707A3	6.573911	9.857515	7.314687	10.513148	5.438789	6.105672
AT5G45350	AT5G45350	45.965965	46.529042	59.223037	33.971142	51.226584	36.427562
AT5G45360	SKIP31	51.976915	54.607156	47.794589	35.516981	34.844646	34.91562
AT5G45370	AT5G45370	11.809084	10.230811	8.915632	9.21249	7.043561	8.333992
AT5G45380	DUR3	9.484773	15.987036	9.465118	15.057951	12.82661	17.188157
AT5G45390	CLPP4	45.174762	46.77755	51.176119	59.581202	52.364763	53.227399
AT5G45400	RPA1C	4.41059	3.063486	3.754645	5.544722	3.139354	4.813491
AT5G45410	AT5G45410	123.850532	147.751283	125.693058	102.693483	120.812003	127.903673
AT5G45420	AT5G45420	39.907973	41.718539	35.889668	55.754322	46.776602	46.668032
AT5G45428	CPuORF24	58.731438	0	20.444552	0	43.045696	2.692178
AT5G45430	AT5G45430	0.274347	64.962801	39.04817	57.521205	11.608073	58.659608
AT5G45440	AT5G45440	16.685516	13.937471	13.10371	12.762114	15.178849	8.841371
AT5G45450	AT5G45450	0.781537	0	0.4602	0.091918	1.405012	0
AT5G45460	AT5G45460	0.654567	0.593014	1.196747	0.613463	1.512732	0.566352
AT5G45469	AT5G45469	0	0	0	0	0	0
AT5G45470	AT5G45470	33.822621	26.697222	31.890137	33.782363	29.966423	36.64882
AT5G45472	AT5G45472	1.560281	3.856618	3.055639	4.3258	3.400426	3.856729
AT5G45475	AT5G45475	5.022866	1.775227	3.382699	2.656836	1.588783	3.29792
AT5G45480	AT5G45480	28.895954	21.189547	26.41773	26.524355	26.306739	26.866953
AT5G45490	AT5G45490	119.439449	93.886496	141.084213	82.488683	113.674532	92.088402
AT5G45500	AT5G45500	85.776003	66.611481	89.57997	60.865283	65.538365	67.656981
AT5G45510	AT5G45510	176.097226	150.588399	182.528431	149.486273	160.483375	162.444644
AT5G45520	AT5G45520	0.044312	0	0.049339	0	0	0.12141
AT5G45530	AT5G45530	0.09018	0.045835	0.136913	0.147628	0.410562	0.179557
AT5G45540	AT5G45540	0.134327	0.033371	0.365582	0.141846	0.582693	0.171655
AT5G45550	MOB1A	94.875221	95.059227	93.586118	97.396211	81.26948	84.268556
AT5G45560	EDR2L	5.272858	5.35789	3.861079	5.535167	7.093836	4.695835
AT5G45570	AT5G45570	0.064536	0	0	0	0	0.06284
AT5G45573	AT5G45573	0	0	0	0	0	0
AT5G45576	AT5G45576	0	0	0	0	0	0
AT5G45580	AT5G45580	7.16294	7.575137	3.277736	7.602163	5.988803	8.229181
AT5G45590	AT5G45590	30.807188	17.896407	22.668085	35.25445	22.688331	27.389698
AT5G45595	AT5G45595	0	0	0	0	0	0
AT5G45600	TAF14B	31.634364	30.801842	40.443883	44.58646	36.123674	43.413208
AT5G45605	AT5G45605	0	0	0	0	0.063613	0
AT5G45610	SUV2	3.4174	4.312799	2.819461	3.398522	3.862846	2.204072
AT5G45620	RPN9A	43.205211	42.764278	45.356713	50.624753	43.731027	36.666744
AT5G45630	AT5G45630	6.765082	0.55508	5.204513	4.165057	2.106603	4.417628
AT5G45640	AT5G45640	0	0	0	0	0	0
AT5G45650	AT5G45650	5.368255	4.083529	4.697315	4.323094	5.240931	5.879337
AT5G45660	AT5G45660	16.242274	14.506	17.639523	10.418269	14.437374	11.775064
AT5G45670	AT5G45670	6.727748	3.925341	3.769122	9.809381	4.783033	5.857108
AT5G45680	FKBP13	0.274342	0	0	0.67107	0.802932	1.260092
AT5G45690	AT5G45690	0	0	0	0	0	0
AT5G45700	AT5G45700	15.904834	19.039207	21.168586	33.851386	22.378878	23.02412
AT5G45710	HSFA4C	16.999923	18.33307	19.856114	14.585114	14.90939	16.831969
AT5G45715	AT5G45715	0	0	0	0	0	0
AT5G45720	AT5G45720	1.650818	1.142483	2.208595	2.428787	2.192996	0.994844
AT5G45730	AT5G45730	2.289998	1.094805	0.551199	0.829733	1.438611	0.717569
AT5G45740	AT5G45740	0	0	0.330691	2.750513	0	0
AT5G45745	AT5G45745	0	0	0	0	0	0
AT5G45750	RABA1C	39.778368	32.924548	38.438391	68.099957	51.985039	48.231983
AT5G45760	AT5G45760	6.993978	3.625534	6.396106	7.169137	8.673194	6.832178
AT5G45770	AtRLP55	0	0	0	0.147961	0.072434	0
AT5G45775	RPL11B	232.198291	244.79047	261.957298	479.814517	318.410886	356.813883
AT5G45780	AT5G45780	1.913256	3.404198	3.817709	4.884585	3.831922	3.615573
AT5G45790	AT5G45790	3.940411	2.536812	2.319944	4.203092	4.322045	4.233837
AT5G45800	MEE62	17.578023	13.308547	14.01956	17.687697	18.595981	19.556282
AT5G45810	CIPK19	2.065948	2.70341	1.796129	2.293287	1.795545	3.263226
AT5G45820	CIPK20	0	0	0	0	0.202699	0.060281
AT5G45830	DOG1	0	0	0.323965	0	0	0
AT5G45840	AT5G45840	4.363734	4.566847	3.222708	3.84858	3.91462	6.049877
AT5G45850	AT5G45850	0.07427	0.08315	0.19292	0.160993	0	0.406171
AT5G45860	PYL11	0	0	0	0	0.223422	0
AT5G45870	PYL12	0	0	0	0	1.029167	0.917835
AT5G45875	SCRL27	0	0	0	0	0	0
AT5G45880	AT5G45880	0.509778	0	0	0	0	0
AT5G45890	SAG12	0	0	0	0	0	0
AT5G45900	ATG7	9.011888	10.620573	10.582474	9.456251	10.806575	8.651852
AT5G45905	AT5G45905	0	0	0	0	0	0
AT5G45910	AT5G45910	0	0	0	0	0	0
AT5G45920	AT5G45920	12.81733	10.41608	18.660991	23.673964	18.149054	14.845002
AT5G45930	CHLI2	3.781111	5.477225	2.745707	4.66961	5.406675	2.954287
AT5G45940	NUDT11	20.388363	23.511154	17.898368	21.233578	27.323381	26.674385
AT5G45950	AT5G45950	0	0.093553	0	0.200398	0	0.018233
AT5G45960	AT5G45960	0.254145	1.310606	0.169733	0.322086	0.647205	0.943862
AT5G45970	ARAC2	6.748193	8.537711	11.710648	13.567422	11.051326	10.504648
AT5G45973	AT5G45973	0	0	0	0	0	0
AT5G45980	WOX8	0	0	0	0	0	0
AT5G45990	AT5G45990	0.081598	0	0.079487	0.030612	0.19519	0
AT5G46000	JAL45	0	0	0	0	0	0
AT5G46010	AT5G46010	0	0	0	0	0	0
AT5G46013	AT5G46013	0	0	0	0	0	0
AT5G46020	AT5G46020	193.87248	210.81884	219.195542	207.827037	208.572516	222.554363
AT5G46025	AT5G46025	0	0	0	0	0	0
AT5G46030	AT5G46030	112.937461	144.213025	129.886273	134.604993	127.931768	133.749063
AT5G46040	NPF5.3	1.041746	0.469143	0.973095	0.670854	0.598998	1.126463
AT5G46050	NPF5.2	7.387874	3.261889	7.797062	5.209984	7.048502	5.598885
AT5G46060	AT5G46060	8.750574	11.174179	13.880213	9.379517	9.334055	10.953778
AT5G46070	AT5G46070	24.832724	18.487816	19.318899	24.049464	21.569213	22.894402
AT5G46080	AT5G46080	4.255825	6.049861	2.160138	7.289788	8.078189	9.464527
AT5G46090	AT5G46090	19.65432	19.795642	22.068521	12.133452	16.232824	14.150985
AT5G46100	AT5G46100	1.566464	0.729955	1.329351	1.846564	2.553144	1.491455
AT5G46105	AT5G46105	0	0	0	0	0	0
AT5G46110	TPT	51.387922	45.215113	45.435091	16.648715	27.758925	25.068448
AT5G46115	AT5G46115	11.746755	9.409264	6.074316	7.216526	8.838387	11.578413
AT5G46120	AT5G46120	0	0	0	0	0	0
AT5G46130	AT5G46130	0	0	0	0.178393	0.214376	0
AT5G46140	AT5G46140	0	0.333107	0.19156	0.68871	0.482864	0.410287
AT5G46150	ALIS2	19.56525	20.379379	20.202125	14.637995	22.073016	18.271286
AT5G46160	HLP	41.733231	42.376033	40.827049	54.165907	42.401114	51.088655
AT5G46170	AT5G46170	17.458552	21.135967	16.93249	16.838344	17.515868	19.28689
AT5G46180	DELTA-OAT	33.335314	35.946858	28.418723	20.431216	25.990296	20.493369
AT5G46190	AT5G46190	12.055485	8.722837	10.096649	8.321246	9.00705	9.821116
AT5G46195	AT5G46195	0	0	0	0	0	0
AT5G46200	AT5G46200	0	0	0	0	0	0
AT5G46210	CUL4	46.298349	41.518695	38.489512	45.420307	42.040608	38.68565
AT5G46220	AT5G46220	0.043002	0	0	0	0	0.517078
AT5G46230	AT5G46230	31.346841	45.180998	25.224048	53.080495	36.681225	59.262202
AT5G46240	KAT1	0	0	0	0.088607	0	0
AT5G46250	LARP6A	117.055029	138.175176	114.856306	101.78197	130.301244	118.589496
AT5G46260	AT5G46260	2.437079	2.03766	1.90798	2.213857	2.524915	2.696622
AT5G46270	AT5G46270	3.08675	4.268953	4.94199	3.339428	3.416784	3.150877
AT5G46280	MCM3	13.176579	6.835082	9.238799	15.513928	12.724469	13.865244
AT5G46290	KAS1	68.519453	70.461375	60.569287	103.73099	69.689863	82.376677
AT5G46295	AT5G46295	0	0	0	0	0	0
AT5G46300	AT5G46300	0	0	0	0	0	0
AT5G46310	AT5G46310	0	0	0	0	0	0
AT5G46315	U6-29	0	0	0	0	0	0
AT5G46320	AT5G46320	0	0	0	0	0	0
AT5G46325	AT5G46325	0	0	0	0	0	0
AT5G46330	FLS2	0.554549	0.243181	0.242366	0.160722	0.466065	0.034083
AT5G46340	AT5G46340	29.464266	26.268401	25.722757	24.750105	25.754164	22.977466
AT5G46350	WRKY8	6.6898	10.692578	6.396241	2.540027	2.091597	3.016445
AT5G46360	KCO3	0	0.280038	1.385434	0	0	0.301253
AT5G46370	TPK2	0.475866	1.169659	0.375922	0.399313	0.135379	0.201304
AT5G46380	AT5G46380	0	0	0.102344	0	0	0
AT5G46390	CTPA1	4.390182	4.505	5.304986	3.22589	2.988302	3.529421
AT5G46400	AT	4.011207	3.208439	3.290837	3.73514	4.418382	3.324679
AT5G46410	SSP4	27.153933	30.109106	28.558221	12.096648	16.892474	17.48149
AT5G46417	AT5G46417	0	0	0	0	0	0
AT5G46420	AT5G46420	16.100902	16.009062	13.172441	14.723996	14.224918	15.945738
AT5G46430	RPL32B	340.620173	292.525381	280.94306	400.124377	274.043374	314.206746
AT5G46440	AT5G46440	0	0	0	0.211328	0	0.22392
AT5G46450	AT5G46450	0.167447	0.735504	0.61075	0.589171	0.672346	0.702367
AT5G46460	PCMP-H49	1.80304	1.129121	1.003667	1.176397	1.399385	1.759068
AT5G46470	RPS6	5.457996	5.430686	5.187979	6.521313	6.605676	8.599003
AT5G46490	AT5G46490	0.541583	1.07713	0.8784	0.364364	0.55305	0.346036
AT5G46500	AT5G46500	2.994128	1.541457	1.751375	2.949577	2.41721	1.801002
AT5G46510	AT5G46510	0	0	0	0	0	0
AT5G46520	VICTR	0.01435	0	0.067213	0.071726	0.049333	0.036905
AT5G46530	AT5G46530	14.697007	13.4962	13.535694	13.287558	19.065803	14.03486
AT5G46540	ABCB7	0	0	0	0	0	0
AT5G46550	GTE12	9.59864	6.485234	9.349879	12.306913	8.255644	10.366895
AT5G46560	AT5G46560	10.522732	11.234491	10.44355	16.531644	12.365731	16.693437
AT5G46570	BSK2	7.967679	8.384085	9.68095	13.060022	9.83267	9.008139
AT5G46580	AT5G46580	3.712758	5.540548	6.195086	6.076282	5.616887	8.169715
AT5G46590	anac096	0.872158	0.938078	1.505695	1.567162	1.882356	0.816372
AT5G46595	AT5G46595	0	0	0	0	0	0
AT5G46600	ALMT13	0.604947	0.480053	0.502042	1.782633	1.79682	2.298727
AT5G46610	ALMT14	0	0.093423	0	0.261009	0	0
AT5G46620	AT5G46620	19.98274	23.27067	16.003634	30.731175	18.842419	25.455491
AT5G46630	AP2M	71.005538	71.806935	71.863167	73.874721	66.114227	74.569035
AT5G46640	AHL8	11.852042	10.202244	12.133093	10.865125	8.639481	9.035463
AT5G46645	AT5G46645	0	0	0	0	0	0
AT5G46650	ATL30	0.737071	0	0	0	0.086314	0
AT5G46660	AT5G46660	0	0.030734	0.060826	0	0	0.267858
AT5G46665	AT5G46665	0	0	0	0	0	0
AT5G46670	AT5G46670	0	0.738127	0	0	0.071345	0
AT5G46680	AT5G46680	1.255817	1.23047	0.072812	1.505071	0.90431	1.831052
AT5G46690	BHLH71	0	0	0	0	0	0
AT5G46700	TRN2	28.456786	45.487288	27.007425	59.755989	55.01354	43.667707
AT5G46710	AT5G46710	9.158534	6.442755	9.958386	13.027851	9.847318	9.784699
AT5G46720	AT5G46720	1.89982	8.104178	4.785496	3.123084	5.503168	5.621791
AT5G46730	AT5G46730	6.965297	2.07735	3.921948	9.261875	10.389411	11.994283
AT5G46740	UBP21	4.369035	4.358228	3.626766	7.258881	5.7425	6.002636
AT5G46750	AGD9	45.313188	50.089658	46.31331	53.7227	50.204885	55.189747
AT5G46760	MYC3	68.827528	68.580641	62.093218	34.068324	45.003399	42.752889
AT5G46770	AT5G46770	0	0.904961	1.339396	0	0	0
AT5G46780	AT5G46780	79.784104	83.94413	80.963585	38.76548	51.203348	42.545119
AT5G46790	PYL1	68.19639	99.677168	79.443724	78.267164	74.859491	94.775098
AT5G46795	MSP2	2.382954	1.125794	2.746928	0	0	0.327898
AT5G46800	BOU	28.819371	20.753984	30.061167	28.380947	27.891675	27.410878
AT5G46810	AT5G46810	0	0	0	0	0	0
