gene_id	gene_name	SRR3655791	SRR3655792	SRR3655793	SRR3655794	SRR3655795	SRR3655796	SRR3655797	SRR3655798	SRR3655799	SRR3655800	SRR3655801	SRR3655802
zgc:195170	zgc:195170	0.875002	1.211515	0.137319	0	2.058115	1.820182	0	0	0	0.049285	1.60339	2.210636
zgc:195173	zgc:195173	30.432267	33.023555	34.342365	35.760889	36.962603	38.928379	117.227108	117.227109	104.439894	102.689362	64.667007	72.015453
zgc:195175	zgc:195175	7.98566	8.289001	8.214239	9.666075	9.647142	11.522739	25.684657	25.684657	16.51264	14.894046	17.108517	15.653962
zgc:195212	zgc:195212	0	0.019932	0.065517	0	0	0.018477	0	0	0.060929	0.117574	0.058846	0.112205
zgc:195245	zgc:195245	0	0	0	0	0	0	0	0	0	0	0	0
zgc:195282	zgc:195282	3.90599	5.452671	10.950536	10.576569	5.420708	6.238443	17.208822	17.208822	6.383428	5.883019	7.973935	6.600257
zgc:195356	zgc:195356	0	0	0	0	0.069893	0.110475	0.300179	0.300179	0.182147	0.175742	0.439796	0.167716
zgc:195633	zgc:195633	0	0	0	0	0	0	0	0	0	0.162882	0	0
zgc:198241	zgc:198241	18.44226	14.719245	16.646591	15.894608	12.701552	12.997709	62.109259	62.109259	12.505305	12.006088	47.715017	48.167512
zgc:198241_1	zgc:198241_1	2.765472	3.860096	12.649592	11.068314	4.158682	2.75186	8.124986	8.124986	30.844743	30.867276	20.285345	19.687247
zgc:198329	zgc:198329	67.986765	66.399096	92.035259	92.830038	42.533593	41.603099	40.871108	40.871109	159.894024	164.486221	174.179326	176.997699
zgc:198371	zgc:198371	0	0.013043	0	0	0.030598	0.024182	0.08761	0.08761	0	0.046163	0	0.02937
zgc:198419	zgc:198419	2.609866	1.782604	35.680608	33.322076	22.145186	18.004556	266.502603	266.502604	98.657144	91.584716	34.839692	32.391779
zgc:55262	zgc:55262	8.898559	8.124866	11.83701	11.800017	6.49274	6.489102	14.295865	14.295865	25.628159	24.631447	25.420786	25.000866
zgc:55413	zgc:55413	0	0	0	0	0	0	0.321205	0.321205	0	0.076797	0	0.080759
zgc:55461	zgc:55461	0.299013	0.367569	0.222835	0.080996	0.217335	0.086738	0.487703	0.487703	0.075267	0.032521	0.49527	0.326538
zgc:55461_1	zgc:55461_1	0.188941	0.106901	0	0.313677	0.060937	0.086021	0.877723	0.877723	0.546023	0.546911	0.305089	0.283857
zgc:55558	zgc:55558	16.141897	16.116773	19.910371	21.504179	12.687651	14.327693	84.118053	84.118054	19.067415	19.60917	21.32498	22.06946
zgc:55582	zgc:55582	2.020823	2.218755	2.343934	2.473477	1.981452	1.888428	6.002637	6.002637	3.522562	3.377511	4.183377	3.861833
zgc:55621	zgc:55621	0.150651	0.191172	0.189141	0.672587	0.306338	0.363152	2.69732	2.69732	0.399169	0.810485	0.616831	0.747348
zgc:55733	zgc:55733	7.820961	7.407626	7.580218	7.788919	7.87555	6.908112	11.808056	11.808056	4.25373	4.636785	6.62609	6.388312
zgc:55781	zgc:55781	3.210747	3.245369	3.981886	4.346813	4.490903	4.311722	12.456562	12.456562	6.400406	6.192973	7.462011	7.728682
zgc:55888	zgc:55888	0	0	0.533352	0.271351	0.034605	0.054698	0.247705	0.247705	0.450917	0.295841	1.001647	0.896817
zgc:55943	zgc:55943	4.732016	4.913799	5.016909	4.565723	4.097137	4.886694	9.224016	9.224016	6.554921	6.381151	8.012857	8.045755
zgc:56064	zgc:56064	59.059322	59.56437	65.981073	73.372406	50.043881	50.82981	103.061348	103.061348	93.982391	92.95076	94.523569	103.006392
zgc:56095	zgc:56095	26.192566	25.503098	56.940477	56.694027	19.9359	19.360645	30.953434	30.953434	45.796009	44.761867	49.582189	48.62899
zgc:56106	zgc:56106	9.21038	9.754315	14.717176	15.492172	8.928187	10.702621	17.292788	17.292788	20.725641	19.959072	19.922519	18.939615
zgc:56231	zgc:56231	0.099884	0.047689	0.062702	0.046787	0.022375	0.026525	0.032033	0.032033	0.174935	0.123774	0.253429	0.182552
zgc:56235	zgc:56235	3.384401	3.205723	5.202704	4.734677	3.471448	2.975221	1.878729	1.878729	1.809516	1.777823	0.864498	0.869433
zgc:56235_1	zgc:56235_1	2.30873	2.335961	1.651383	1.646178	1.74559	2.070163	0.873366	0.873366	1.333547	1.172157	0.867314	0.790551
zgc:56304	zgc:56304	17.00625	18.276363	24.832638	27.171793	25.126918	24.025993	28.022422	28.022422	26.959479	27.873023	25.814252	26.393329
zgc:56409	zgc:56409	1.893973	2.300451	2.330298	2.767953	1.764975	1.448524	3.692935	3.692935	4.997692	5.444955	3.374487	4.186368
zgc:56493	zgc:56493	358.754393	356.038567	509.805671	479.993993	251.202982	245.988387	635.146859	635.146863	665.221987	654.198197	858.334857	842.457564
zgc:56525	zgc:56525	8.427779	8.903704	13.957851	14.547672	7.487428	6.945934	63.71612	63.71612	32.786441	31.997075	29.643275	32.664179
zgc:56556	zgc:56556	0.780558	0.674734	0.979979	1.404769	0.809853	0.741857	2.318776	2.318776	2.206464	2.221431	2.825912	2.243655
zgc:56576	zgc:56576	15.754393	14.127968	28.144612	26.951534	20.1428	17.528566	27.638314	27.638314	32.57215	32.072087	30.545509	35.079468
zgc:56585	zgc:56585	57.050399	57.55897	136.862867	133.716767	31.138776	32.178909	26.372614	26.372614	12.367179	12.645304	11.582546	11.345274
zgc:56596	zgc:56596	7.786517	7.811966	13.034477	12.254988	6.977097	7.278557	19.843696	19.843696	14.909888	15.297821	13.814684	13.974198
zgc:56622	zgc:56622	16.982942	15.943182	41.118728	41.061617	15.293789	16.806625	7.261715	7.261715	56.896861	56.850453	58.843073	58.702879
zgc:56628	zgc:56628	0.219968	0.231049	0.138083	0.077277	0.443479	0.467314	1.410859	1.410859	1.09153	1.313334	0.372072	0.260131
zgc:56676	zgc:56676	56.965603	61.617578	107.823023	118.663507	73.038066	72.067793	189.237971	189.237972	115.892821	122.32087	159.207882	161.841008
zgc:56699	zgc:56699	0.160004	0.122228	0.100441	0	0.071686	0	0.102625	0.102625	0.093409	0.252347	0	0.159149
zgc:56699_1	zgc:56699_1	0	0	0	0.112119	0	0.028251	0	0	0	0	0.179944	0.253008
zgc:63470	zgc:63470	4.234382	3.992816	4.859343	4.137345	2.134244	2.740905	4.073856	4.073856	5.175736	5.142793	5.334492	4.353134
zgc:63568	zgc:63568	4.346772	5.378907	4.404748	4.463997	0.955853	0.911838	3.966394	3.966394	6.604755	6.197541	3.794983	4.655223
zgc:63569	zgc:63569	1.117877	1.086855	2.33913	2.697487	0.849903	0.863596	18.772326	18.772326	4.429812	5.418864	4.316537	4.093426
zgc:63587	zgc:63587	18.033415	17.966107	30.720211	28.91904	16.463537	14.909717	50.903316	50.903316	47.255418	46.514832	46.877838	44.552129
zgc:63694	zgc:63694	0.491986	0.539727	0.971087	1.113042	0.522015	0.382924	5.449774	5.449774	1.81711	2.572919	1.626209	1.639773
zgc:63733	zgc:63733	3.535469	3.005093	4.970126	4.210137	2.454047	2.538922	9.262133	9.262133	5.494242	5.721748	4.464088	4.389784
zgc:63831	zgc:63831	21.703786	20.834907	23.081748	21.995588	12.723725	13.693692	103.3683	103.3683	46.031553	43.580472	28.379916	28.930803
zgc:63863	zgc:63863	15.060107	13.880722	23.626542	24.538534	10.057067	9.976532	11.105873	11.105873	20.338011	21.468281	23.442464	23.66478
zgc:63882	zgc:63882	1.916077	1.678266	1.974941	1.85454	1.816838	2.045528	7.379595	7.379595	3.768424	3.554419	3.926423	3.933876
zgc:63972	zgc:63972	8.255125	9.541056	40.522951	38.45529	24.502393	24.855898	7.545873	7.545873	13.996553	13.577426	44.990465	43.398208
zgc:63972_1	zgc:63972_1	58.672085	52.935947	49.755598	44.380619	66.251699	61.397966	9.361432	9.361432	33.5602	32.001272	0.114664	0
zgc:64002	zgc:64002	12.994226	13.245012	23.039184	24.358744	11.781249	11.615838	10.454996	10.454996	40.099091	40.352013	21.849486	21.602255
zgc:64022	zgc:64022	0.28824	0.073396	0.301568	0.157518	0.344369	0.221128	0.986001	0.986001	0.785269	1.125657	1.679351	2.127849
zgc:64051	zgc:64051	7.693	9.122419	21.778853	19.05387	11.1284	11.198324	232.134901	232.134903	38.10099	35.254432	41.504228	42.05566
zgc:64065	zgc:64065	0	0.011783	0.214299	0.044617	0.128781	0.036452	0	0	0.04407	0.099608	0.058892	0.089096
zgc:64065_1	zgc:64065_1	0.159542	0.240661	0.214674	0.20088	0.424959	0.415429	0.613976	0.613976	0.514715	0.6992	0.14665	0.492281
zgc:64072	zgc:64072	6.21766	7.623306	9.862006	11.195464	5.998382	6.121003	73.122826	73.122826	14.685174	16.519226	10.811451	13.046034
zgc:64106	zgc:64106	64.558895	65.547702	89.449321	89.271826	78.720429	73.344818	63.380813	63.380814	275.057186	271.780803	288.94374	272.047805
zgc:64201	zgc:64201	0.529303	0.927697	2.507919	3.072335	1.360488	2.021409	6.544318	6.544318	5.748189	6.714986	7.243777	6.492481
zgc:65811	zgc:65811	36.945488	45.066054	37.389798	39.809928	51.734346	55.907499	571.781395	571.781398	123.341934	128.626126	70.334042	72.952166
zgc:65851	zgc:65851	0	0	0	0	0	0.010955	0	0	0	0	0	0
zgc:65873	zgc:65873	26.093648	27.080279	21.311242	21.788036	18.992211	19.499013	38.216428	38.216428	37.226866	37.963181	34.315978	35.621939
zgc:65894	zgc:65894	1.267082	0.916083	1.42036	1.102251	1.621953	2.018903	4.295689	4.295689	7.661293	8.096017	4.490621	3.989341
zgc:65895	zgc:65895	2.073285	2.335328	1.767393	1.603474	2.666422	2.600034	4.906814	4.906814	3.843721	3.776815	3.170867	3.121538
zgc:65997	zgc:65997	4.612599	5.133747	9.259173	8.568636	2.70927	1.972438	0.303474	0.303474	2.797259	3.601856	2.909375	2.648444
zgc:65997_2	zgc:65997_2	3.918898	3.108713	3.342201	2.92066	3.811154	4.55784	1.869249	1.869249	0.205756	0.836128	0.132432	0.318979
zgc:66014	zgc:66014	6.418506	6.690447	4.695676	4.245058	4.778983	4.639814	7.319056	7.319056	7.883383	7.783794	6.977099	6.827695
zgc:66014_1	zgc:66014_1	0	0	5.191331	6.065904	2.306766	2.448617	0	0	3.360486	3.047112	2.919075	2.872992
zgc:66024	zgc:66024	0	0.017967	0	0	0	0	0	0	0	0	0	0
zgc:66160	zgc:66160	2.861858	3.237661	3.593021	3.268355	4.37163	4.873582	13.181186	13.181186	7.796724	7.77432	8.42144	8.673435
zgc:66313	zgc:66313	0.265665	0.260929	0.526357	0.497766	0.272056	0.259893	17.47389	17.47389	32.808002	34.564162	7.013722	7.625404
zgc:66388	zgc:66388	307.786863	402.181352	447.435833	405.957555	355.626449	278.186668	488.33588	488.335883	340.452277	492.719878	648.487763	835.946084
zgc:66426	zgc:66426	0	0	0	0	0.080544	0	0.172961	0.172961	0	0	0	0
zgc:66427	zgc:66427	2.237459	2.337366	1.878525	2.494697	3.280698	3.208945	22.343457	22.343457	3.953112	3.19607	4.905898	5.082067
zgc:66427_1	zgc:66427_1	0	0.071374	1.67534	1.460171	0	0	17.914204	17.914205	3.662	3.795909	1.778818	1.728462
zgc:66433	zgc:66433	9.661134	9.479368	7.655448	8.004793	7.847926	8.086519	14.790537	14.790537	12.888973	12.360783	12.769717	12.313946
zgc:66440	zgc:66440	1.435049	1.054304	2.124102	1.617708	1.670818	1.680574	4.933289	4.933289	2.039752	1.814247	2.165221	1.772727
zgc:66440_1	zgc:66440_1	0.850953	0.778044	1.399138	1.64251	1.928591	1.917647	1.477548	1.477548	3.223166	2.543902	1.493109	1.768923
zgc:66443	zgc:66443	1.813225	1.611286	2.044183	2.478689	2.254738	1.755733	3.085484	3.085484	2.333118	2.317769	2.46198	2.689322
zgc:66447	zgc:66447	2.662524	2.733077	4.130565	4.251482	0.869048	1.10802	3.229183	3.229183	4.719865	4.883936	4.401713	3.704236
zgc:66447_1	zgc:66447_1	0.116262	0.406011	0.254956	0.258347	1.311804	0.922995	0.779706	0.779706	0.783201	0.654766	1.066253	1.433747
zgc:66448	zgc:66448	0.887003	1.134963	1.243541	1.211831	1.298169	1.16205	1.782608	1.782608	1.760602	1.678704	1.800423	1.945341
zgc:66449	zgc:66449	0	0	0	0	0	0	0	0	0	0	0	0
zgc:66455	zgc:66455	0.154701	0.224537	0.621519	0.608699	0.887164	0.744954	0.674723	0.674723	0.794754	1.115353	1.814274	1.796209
zgc:66472	zgc:66472	2.564031	1.822669	2.622973	2.657834	2.340042	2.404162	1.497815	1.497815	2.494763	2.225168	2.409456	2.388999
zgc:66473	zgc:66473	0	0.020159	0	0	0	0	0.133828	0.133828	0	0.06511	0	0
zgc:66474	zgc:66474	2.988956	3.512999	4.370846	4.034881	3.61306	3.531416	6.693336	6.693336	4.246453	4.773356	4.867171	5.642381
zgc:66474_1	zgc:66474_1	0	0	0	0	0	0	0	0	0	0	0	0
zgc:66475	zgc:66475	7.383631	7.752292	11.263152	10.726788	6.443182	5.702935	9.14221	9.14221	5.084617	4.384538	10.877301	10.365472
zgc:66479	zgc:66479	0	0	0	0.013061	0.024985	0.049365	0.035769	0.035769	0	0.012565	0.062887	0.023982
zgc:66483	zgc:66483	0.215765	0.285014	0.520468	0.101067	0.290003	0.496583	0.345975	0.345975	0.194021	0.224164	0.608271	0.394339
zgc:66484	zgc:66484	42.10657	43.547854	94.83775	100.658218	59.391841	60.077079	28.190753	28.190753	60.023869	60.581206	39.403713	40.596654
zgc:73226	zgc:73226	0.086753	0.022091	0.072612	0	0.051823	0.040956	0.111286	0.111286	0.337638	0.156367	0.195656	0.161662
zgc:73340	zgc:73340	0.103323	0.078929	0.16215	0.133094	0.092582	0.073168	0.033135	0.033135	0.120638	0.209511	0.087384	0.088864
zgc:73359	zgc:73359	0.666083	0.763241	0	0.468004	1.492106	1.768836	0.427221	0.427221	0	0.150071	0.375556	0.286437
zgc:76872	zgc:76872	7.999539	9.146155	7.382825	8.089767	5.506524	6.70907	3.94158	3.94158	6.123652	5.944115	6.631136	5.49042
zgc:77041	zgc:77041	8.041619	8.146436	0	7.028937	9.255519	8.172583	5.873126	5.873126	10.691752	9.261651	0.253917	0
zgc:77041_1	zgc:77041_1	5.364284	3.701869	9.079706	7.473545	5.055658	6.160519	1.618127	1.618127	2.752681	3.80776	0	0.264817
zgc:77041_2	zgc:77041_2	3.668661	4.657493	15.5486	7.402082	0	0	15.211592	15.211592	15.675492	14.032318	27.437587	25.021795
zgc:77056	zgc:77056	7.585766	7.538659	10.493835	10.626948	3.398607	3.829962	16.128092	16.128092	17.549983	16.837869	18.771586	18.092685
zgc:77058	zgc:77058	0.572767	0.525051	0.43146	0.429268	0.513227	0.486729	0.734737	0.734737	0.869377	1.006566	1.033415	0.812816
zgc:77086	zgc:77086	2.118735	2.59294	3.094333	2.70391	1.937234	1.821905	7.959519	7.959519	5.149536	5.085352	4.778413	5.624793
zgc:77112	zgc:77112	3.398294	3.767791	3.970223	4.664889	2.622114	2.673909	83.674052	83.674053	8.596869	7.826654	10.485078	10.331105
zgc:77118	zgc:77118	0	0	0.081608	0	0	0.023016	0	0	0	0.037417	0.219898	0.055905
zgc:77151	zgc:77151	2.790486	2.568087	2.868938	2.42895	1.83101	1.929416	8.202069	8.202069	4.951317	4.811852	4.583791	4.25196
zgc:77158	zgc:77158	3.252285	3.548088	6.238871	6.32763	7.056009	6.819792	13.6117	13.6117	11.005538	11.560306	7.060442	7.29021
zgc:77197	zgc:77197	56.174906	53.682119	38.675967	40.742931	33.402318	37.397354	49.147183	49.147183	58.636982	55.614041	36.197724	39.074217
zgc:77197_1	zgc:77197_1	18.314564	19.881486	14.219766	14.33564	12.092122	15.699973	18.238508	18.238508	15.193716	17.37412	16.032895	15.648059
zgc:77262	zgc:77262	5.221931	5.204806	7.679953	8.141781	5.057888	5.450051	11.993722	11.993722	10.306886	10.476671	12.08554	12.201073
zgc:77287	zgc:77287	2.007536	1.556351	2.446301	2.765762	2.387282	2.007512	2.802466	2.802466	4.412164	3.059723	5.260033	4.855019
zgc:77358	zgc:77358	0.199377	0.147442	0.083438	0.155652	0	0.021479	0	0	0	0.029947	0	0.028579
zgc:77375	zgc:77375	0.8779	1.094196	0.75413	0.865729	0.828043	0.572608	9.779794	9.779794	2.589524	2.89405	1.823629	1.669057
zgc:77398	zgc:77398	11.098335	8.995086	10.535309	7.100556	8.974437	10.734705	6.597538	6.597538	11.061889	8.782261	11.90462	12.339012
zgc:77439	zgc:77439	709.355064	702.24692	445.420522	436.246343	627.367146	622.882488	40.070592	40.070592	125.504464	126.031688	59.702557	61.506792
zgc:77486	zgc:77486	9.427368	8.890538	12.325345	12.602744	6.432082	6.520867	18.062877	18.062878	13.002583	13.778663	15.142944	15.06117
zgc:77517	zgc:77517	24.756927	24.687902	21.673579	19.280233	10.377215	9.352523	144.242185	144.242186	18.750019	16.876273	42.43565	42.133259
zgc:77517_1	zgc:77517_1	13.477355	13.587613	10.848369	12.074065	23.866621	23.689184	128.935616	128.935616	40.63649	41.096138	24.786392	27.366716
zgc:77614	zgc:77614	0	0	0	0	0	0	0	0	0	0	0	0
zgc:77614_1	zgc:77614_1	0	0	0	0	0	0	0	0	0	0	0	0
zgc:77650	zgc:77650	5.26537	5.170835	11.063757	10.724853	6.751604	7.712819	96.69323	96.69323	18.139887	17.735928	14.221426	15.922918
zgc:77650_1	zgc:77650_1	3.815407	3.742214	6.792723	7.25078	3.73999	4.094177	89.469283	89.469284	8.340665	8.905796	11.006344	9.614496
zgc:77739	zgc:77739	1585.057566	1586.103872	2221.316934	2221.557611	1148.573345	1142.59385	226.07127	226.071272	1084.418948	1088.245349	904.197234	888.508603
zgc:77748	zgc:77748	120.169358	116.275273	164.680422	155.205014	106.449536	106.917856	64.346405	64.346405	87.878598	88.30003	79.252559	79.463991
zgc:77752	zgc:77752	0.046169	0.035269	0	0.072673	0	0.054492	0.473803	0.473803	0.249314	0.246293	0.260855	0.261139
zgc:77752_1	zgc:77752_1	0.046169	0	0.077286	0.103624	0	0	0	0	0	0.072706	0.046278	0.046893
zgc:77784	zgc:77784	0	0	0	0	0	0	0	0	0	0	0	0
zgc:77784_1	zgc:77784_1	0.446985	0.64023	0.350739	0.314061	0.350455	0.197834	0.501713	0.501713	0.521891	0.604246	0.567051	0.456517
zgc:77838	zgc:77838	3.953669	4.015332	3.404066	3.512242	4.398392	4.82258	6.136885	6.136885	4.526425	5.029695	3.873832	4.7398
zgc:77849	zgc:77849	49.365329	49.483277	53.70779	55.284971	44.10542	47.747594	80.13228	80.13228	50.532564	50.070199	50.701915	53.156318
zgc:77880	zgc:77880	0.500265	0.859853	0.523396	0.585828	0.784457	0.738051	2.994752	2.994752	1.265549	1.878531	1.457327	1.523835
zgc:77929	zgc:77929	22.556741	20.595695	32.532496	30.933653	17.915122	17.524822	7.114301	7.114301	13.930228	14.30138	13.453891	14.289633
zgc:77938	zgc:77938	19.28703	19.431888	29.451944	31.744606	13.109681	16.200868	5.679356	5.679356	20.216365	20.023258	24.898119	21.950738
zgc:85722	zgc:85722	0.100847	0.102718	0.443791	0.322795	0.122854	0.188437	0.194048	0.194048	0.176621	0.228308	0.32221	0.249017
zgc:85777	zgc:85777	43.646226	42.610863	68.897377	70.431499	39.109133	37.925797	47.570688	47.570688	89.322346	89.306977	102.806446	102.331315
zgc:85789	zgc:85789	49.374058	49.131782	40.374024	41.10715	35.897747	39.526717	24.931748	24.931748	39.127482	36.95868	23.259797	26.214581
zgc:85843	zgc:85843	47.335998	45.948512	46.289096	48.004422	26.342443	28.358097	20.176513	20.176513	25.958905	25.739351	32.020866	33.302274
zgc:85858	zgc:85858	1.728548	1.605553	2.041092	3.236292	2.499302	2.367502	5.521422	5.521422	2.680269	2.374316	3.507291	3.169015
zgc:85932	zgc:85932	3.620235	3.497327	4.546825	4.091939	2.941193	2.488284	2.686087	2.686087	5.701436	6.083192	8.278146	7.782627
zgc:85936	zgc:85936	0.60711	0.501179	1.401497	1.531978	0.561548	0.693432	1.557585	1.557585	2.19515	1.959109	2.760531	2.223362
zgc:85975	zgc:85975	2.224375	1.888024	3.191622	2.844633	2.30952	2.000256	12.183554	12.183554	8.409784	7.270821	19.748133	18.797002
zgc:86586	zgc:86586	0	0.062365	0.135692	0.228705	0.096844	0.054587	1.385739	1.385739	0.292127	0.361089	0.131532	0.071802
zgc:86598	zgc:86598	26.394878	26.221061	34.028631	34.026981	25.400501	24.640215	58.028488	58.028488	38.412462	41.877108	42.453664	43.035934
zgc:86599	zgc:86599	132.306706	137.374775	278.165198	266.513124	133.539295	140.364512	655.731431	655.731434	536.712609	512.018465	685.856027	696.638824
zgc:86609	zgc:86609	28.153185	28.175667	26.343215	26.143836	24.229876	24.155838	13.888891	13.888891	28.844099	27.173584	24.215429	25.400161
zgc:86709	zgc:86709	0.420133	0.563496	0.287769	0.474308	1.378531	1.270364	0.328916	0.328916	11.895183	12.684056	22.164996	23.976948
zgc:86709_2	zgc:86709_2	1.323338	1.669432	1.321808	1.399284	0	0.109613	0	0	6.067379	5.524926	3.394704	3.611143
zgc:86725	zgc:86725	0	0	0	0	0	0	0	0	0	0	0	0
zgc:86725_1	zgc:86725_1	0.10558	0.020163	0.2651	0.024744	0.236505	0.018691	0.338581	0.338581	0.431449	0	0.297636	0.090803
zgc:86738	zgc:86738	0.537943	0.328752	0.270152	0.201584	0.096405	0	0	0	0	0.04848	0.363969	0.1388
zgc:86764	zgc:86764	0	0.186207	0.693671	0.669848	0.349467	0.218648	5.002981	5.002981	1.973258	1.903866	3.884866	4.961605
zgc:86811	zgc:86811	7.785142	9.329926	15.064714	11.475312	11.711772	11.582534	22.538729	22.538729	21.348494	19.37476	14.094673	12.746433
zgc:86839	zgc:86839	3.532309	3.519607	4.04913	4.460185	3.233927	3.235533	15.662181	15.662181	10.220989	10.96882	15.673152	14.034285
zgc:86896	zgc:86896	48.935423	54.061821	72.418702	75.665201	9.983667	11.117382	2.579993	2.579993	68.974139	73.820693	16.442932	17.771605
zgc:91818	zgc:91818	0	0.209855	0	0.106014	0.039289	0.062101	0.506219	0.506219	0.511951	0.183781	0	0.105568
zgc:91818_1	zgc:91818_1	0	0	0	0	0	0	0	0	0	0	0	0
zgc:91818_2	zgc:91818_2	0.173973	0.124088	0.054605	0.098571	0	0	0	0	0	0.111679	0.490455	0.288057
zgc:91849	zgc:91849	1.909808	1.917309	3.518135	3.049186	2.656744	2.503638	4.530941	4.530941	3.199975	3.430313	3.15477	3.084
zgc:91850	zgc:91850	0	0	0	0	0	0	0	0	0	0	0	0
zgc:91850_2	zgc:91850_2	0	0	0	0	0	0	0	0	0	0	0	0
zgc:91860	zgc:91860	0.833582	0.570111	1.751061	1.572217	1.43735	1.004083	21.578441	21.578441	4.368776	5.05493	7.184188	7.093322
zgc:91860_1	zgc:91860_1	0.536813	0.757189	0.339641	0.265482	0.526043	0.661909	8.816969	8.816969	1.520491	0.534921	3.319802	2.663385
zgc:91890	zgc:91890	1.417741	1.196366	1.200433	1.142853	1.211278	1.307509	18.059702	18.059702	1.655328	1.693687	2.007701	2.807334
zgc:91908	zgc:91908	5.066358	4.780885	3.77279	4.176289	2.670413	2.761172	1.815912	1.815912	4.610522	4.386838	3.528687	3.374841
zgc:91909	zgc:91909	14.600831	13.772822	26.440427	27.049099	14.528152	15.20713	98.486903	98.486903	53.300943	57.817132	35.13983	37.951833
zgc:91910	zgc:91910	30.085732	28.3885	40.404172	39.92311	35.97095	32.273193	84.152236	84.152236	52.171684	48.551313	61.911179	60.699828
zgc:91940	zgc:91940	6.384863	7.244985	8.601218	9.321574	4.3013	4.488467	20.924415	20.924415	21.004172	20.811553	26.172023	26.434818
zgc:91944	zgc:91944	6.696447	6.245543	6.356283	6.691332	6.24072	6.413162	2.757052	2.757052	4.860343	5.331508	4.205707	4.586888
zgc:91968	zgc:91968	1.221792	0.952006	0.306788	0.847012	0.131374	0.138435	0.575229	0.575229	0.171185	0.343507	1.15732	0.924721
zgc:91976	zgc:91976	5.841337	5.654507	3.957653	4.321283	4.552247	4.635621	15.773282	15.773283	4.599136	5.188879	6.73717	6.242233
zgc:91976_1	zgc:91976_1	1.557366	1.718229	6.985277	6.470801	6.086706	5.880194	4.621907	4.621907	6.076446	6.170778	5.612434	5.892415
zgc:91999	zgc:91999	0	0	0	0	0	0	0	0	0	0	0	0
zgc:92027	zgc:92027	57.250349	55.427469	84.324572	84.199882	14.072633	15.55746	44.169174	44.169174	25.480727	25.084707	103.685245	96.251449
zgc:92027_1	zgc:92027_1	18.204957	17.246916	28.012928	26.060221	47.443357	48.420811	84.858514	84.858515	132.80791	132.53279	69.856069	67.392448
zgc:92040	zgc:92040	0.242735	0.140959	0.112853	0.126334	1.256682	1.230085	0.449767	0.449767	4.790972	5.068892	0.922919	1.203189
zgc:92041	zgc:92041	3607.488339	3658.07452	638.345667	654.561164	13456.615378	13672.726474	1643.216087	1643.216097	552.162947	555.288637	3205.388999	3230.171716
zgc:92045	zgc:92045	5.515895	5.544271	7.836325	7.873563	5.514799	5.653575	19.104427	19.104428	8.541815	7.744331	10.835958	8.801405
zgc:92066	zgc:92066	252.697047	255.152095	350.560634	340.703171	206.368527	196.140046	3519.196412	3519.196432	953.155322	942.174567	400.150549	391.037777
zgc:92107	zgc:92107	2.181592	2.30502	3.162915	3.28543	2.252308	2.241139	5.437918	5.437918	5.733047	5.860958	4.146242	4.357731
zgc:92113	zgc:92113	1.590884	1.64704	4.67796	4.510379	2.175777	2.23836	1.235199	1.235199	16.277449	16.544524	18.836695	19.371697
zgc:92137	zgc:92137	4.046964	3.669051	2.568369	1.624849	24.228305	24.249722	44.440579	44.440579	19.835291	20.56057	35.455558	33.697246
zgc:92140	zgc:92140	13.057788	13.227878	8.660578	10.496252	12.373081	12.101663	4.988429	4.988429	6.949928	6.332808	5.507541	5.146609
zgc:92161	zgc:92161	261.254082	270.779483	253.115491	255.590959	127.694849	133.075684	40.363946	40.363947	146.569041	153.975358	112.416674	119.756815
zgc:92162	zgc:92162	0.056783	0.086754	0.28516	0.186186	0.254401	0.060317	0	0	0.132597	0.153521	0.576285	0.341858
zgc:92184	zgc:92184	0.198822	0.210401	11.866052	11.944461	16.826917	17.783835	4.160128	4.160128	5.323732	5.915572	3.483629	2.973567
zgc:92242	zgc:92242	1.667135	1.479555	2.154624	2.68725	1.88926	1.892415	16.22803	16.22803	32.003013	31.021211	26.153505	28.655752
zgc:92249	zgc:92249	18.212946	19.291201	125.411184	129.449739	30.30798	29.678889	209.288194	209.288196	232.009997	232.506318	244.326848	235.929666
zgc:92275	zgc:92275	168.080555	169.750219	146.784874	153.352511	67.256951	69.03859	13.370022	13.370022	65.223524	70.429478	29.266771	33.890098
zgc:92287	zgc:92287	0.381094	0.291908	1.716011	1.519991	2.404711	2.27154	0.801278	0.801278	1.77825	2.561419	0.477493	0.844751
zgc:92313	zgc:92313	38.501321	40.668033	48.398795	52.056936	36.84829	36.960599	39.673103	39.673103	78.569309	78.453543	91.267256	95.102376
zgc:92335	zgc:92335	5.689384	5.226491	6.951608	6.068811	6.593825	5.634102	12.614702	12.614702	9.860066	10.235026	13.136797	11.215068
zgc:92360	zgc:92360	16.974382	16.159355	15.643244	16.143768	12.158649	12.340181	13.302964	13.302964	24.487581	24.283224	23.446611	22.94136
zgc:92380	zgc:92380	0.755711	0.987825	2.232299	1.379848	0.639534	0.605857	0.861703	0.861703	5.902027	4.731622	1.941084	2.075983
zgc:92429	zgc:92429	0.116466	0.087256	0	0.090924	0.104359	0.107849	0.0498	0.0498	0	0.017494	0	0
zgc:92480	zgc:92480	0.050495	0.02893	0.031698	0.035479	0	0.053638	0	0	0	0.011098	0.284693	0.292652
zgc:92480_1	zgc:92480_1	0.025345	0	0	0	0	0	1.072892	1.072892	0.059184	0.068804	0.028593	0.011396
